text,label
sadar ne election commission ke 2 arkaan ka taqarrur ker ke aaen ki khilaf warzi ki,1
"jamhooriyat ko aamriyat ki taraf dhakela ja raha hai, wafaaq ki wajah se soobey deewaliyah ho rahey hein",1
"kal wafaaqi wazeer ne karachi per qabzey ka plan pesh kiya, ab is ghair ikhlaqi aur ghair jamhoori hakumat ko ghar jana hoga",1
"hakumat ke selectors ko bhi pegham hai ke woh bhi hosh ke nakhun lein aur awam ki baat ko sunein, ab is selected hakumat ko chalney nahi diya jaye ga",1
imran khan ko dhandali se mila iqtedaar chorna parey ga,1
eik sazish ke tehat media ko kamzor kiya ja raha hai ta'k ghair jamhoori taaqten aur kathputli hakumat apney zulm jaari rakh saken,1
wafaaq sindh ki gas purey pakistan ko de raha hai aur sindh ko qatar ki LNG mehengay daam farokht ki ja rahi hai,1
"haqaiq ye hein ke wafaaq financial management nahi ker saka, wafaaq ki wajah se soobey dewaaliyah ho rahey hein",1
"wafaaq tax ikatha kernay mein nakaam hai, nalaiq aur kathputli hakumat ki wajah se har soobey ko kam paisa aur wasail mil rahey hein",1
"eik taraf aap kehtay ho k modi ne ghair aaeni tareeqey se jammu kahsmir per qabza ker liya, dosri taraf usi waqt aap karachi mein qabza kernay ki koshish kertay ho",1
kiya wo imran khan kashmir bachaye ga jo pakistan mein jamhooriyat ka janaza nikal raha hai,1
kiya wo imran khan kashmir ke siyasi qaidiyon ko bachaye ga jo apney mulk ke har siyasi jamaat ki qeyadat ko siyasi qaidi bana raha hai,1
imran khan sahab mulk ko chalana cricket match ki tarah nahi hai,1
yeh nalaiq aur selected hukmaran tamam jamhooriyat pasandon ki zuban dabaney ki koshish ker rahey hein,1
"kashmiri awam ke sath nalaiq, naehal aur selected wazeer e azam mazak ker raha hai",1
"imran khan mein sochney aur samajhney ki salahiyat mojood nahi hai, modi aur imran ki kashmir per policy yaksaan hai",1
imran khan apney mulk ki opposition ke khilaf to sher bantey hein lekin modi ke khilaf bolney per billi bn jatey hein,1
"israel aur bharat ne jarhiyat ki inteha ker di hai, dunya ko inhen saffakiyat aur barbariyat se rokna hoga",1
"hakumat ne mulk mein aaeni bohraan paida ker diya hai, hakumat aur pakistan ka eik sath chalna ab mumkin nahi raha",1
"kabhi to apna kamra saaf kr lia karo, kutta bhi apni jagah saaf ker k bethta hai",1
multan mein aam chori ke ilzaam mein ba-asar afraad ne nojawan ko darakht se latka ker badtareen tashaddud ka nishanah bana daala,1
hakumat corruption ke khatmey aur bilatafreeq ehtisaab mein mukhlis dikhai nahi deti,1
"ehtisaab ki yaktarfah gaari chal rahi hai, woh log bhi hakumat mein bethey hein jinka apna ehtisaab hona chahiye",1
hakumat ne corruption khatam krna hoti to sab se pehlay apni saffoun mein mojood corrupt logon ko pakarti,1
hakumat mukhalfeen per dabao daalti hai aur hakumat mein shamil honay walon ko pak saaf qarar de diya jata hai,1
"karachi mein ikhteyaraat k mamley per wazeer e qanoon ka article 149 ko laagu kernay ka beyaan hairaankun hai, hakumat bokhlahat ka shikar hai",1
hakumat har tarah ki laqnooniyat ker rahi hai aur ab karachi ke ander bhi daakah dalney lagi hai,1
"falasteeniyon, arboun aur musalmanon se nafrat israeli leadership ka sab se zayadah bikney wala manjan hai",1
"netanyahu ka arab baradari ke khilaf nafrat per mabni eik beyaan facebook ko nagawaar guzra, jis per unka account block ker diya gaya",1
muttahidah opposition ke rehnumaon ne kaha hai ke hamara mulk is hakumat ke hathon maqbooza hai,1
"mulk mein tamam iqdamaat aur faisley sadarti mehal se ordinance ki soorat mein qoum per musallat kiye ja rahey hein, kiya ye jamhoori nizam hai",1
"article 149 ke zariye soobai khudmukhtaari per hamlah kernay ja rahey hein, pakistan ki salmiyat ke sath mat khelen, hum iski muzammat kertay hein",1
aakhari waqt mein hakumat ne aisy iqdamaat uthaye jis se sadar ka auhdah bhi mutnazeah huwa aur parliament ki haisiyat bhi mutnazeah hui,1
"sadar aye aur hakumat ki tareefen kernay lagey jab ke aiwaan namukammal tha, ye ajeeb paglon wali harkat thi",1
ye hakumat bachgaana harkaton per utar aye hai aur subai khudmukhtaari per hamley ker rahi hai,1
bharti reyasat uttar pradesh ke eik maroof sarkari college mein burqah pehan'ney wali talibat ko college mein dakhil honay se rok diya gaya,1
noon legue ki hakumat polio virus se bharey gutter chor ker gayi thi,1
tobah ki mohlat milna bhi Allah ka bara ehsaan hai,0
aqalmand aur bewakoof mein kuch na kuch aib zarur hota hai mager aqalmand apney aib ko khud dekhta hai aur bewakoof ke aib dunya dekhi hai,0
bartanvi shehar leeds ke town hall ke bahir fiza modi dehshatgard ke naaron se goonj uthi,1
"maqbooza kashmir mein insaniyat sisak sisak ker mar rahi hai. Modi jamhoori rehnuma nahi, mojoodah dour ke yazeed ka roop dhar chuka hai",1
bharti fouj ke insaniyat soz muzalim ke ba'es jannat nazeer waadi jahannum bn chuki hai,1
bharti fouj jabar ke zariye bhi bahadur kashmiri awam ke jazba e hurriyat ko kuchal nahi saki,1
karachi mein ehtejaji asatazah per police ka laathi charge,1
"bharat mein pakistan se mutaaliq jitna bhi munfi propaganda kiya jata hai, uske peechey seyasi maqaasad hotey hein",1
pakistan mein bohut pyar aur mohabbat denay waley log bastey hein,0
ager hukmaranon ne kashmir ka soda kiya to unhen pakistan mein qabar ki jagah bhi nahi miley gi,1
"mojoodah hakumat aur uski kharjah policiyan nakaam ho gayi hein, nalaiq hukmaranon 50 saal bhi de dein to koi tabdeeli nahi aye gi",1
kashmir cause ke sath bewafai ki gayi to islamabad ka aisa lockdown kren gey keh tareekh yad rakhey gi,1
modi sirf kashmir ko nahi muzaffarabad ko bhi harap kerna chahta hai,1
hamarey wazeer e azam aakhari had tak janey ko to tayr hein magar LOC per janey ko tayar nahi,1
opposition mein barey auhdon per bethay haqeeqat mein chotey log hein,1
"mulk chalana anaari ke bas ki baat nahi, isliye imran khan mulk per ehsaan kren aur apney cousin molana tahir ul qadri ki taqleed kertay huwey siyasat se retire ho jayen",1
imran khan ki wajah se maeshiyat aur kashmir cause ko din raat nuqsan ho raha hai,1
"cricket mein retired hurt hota hai lekin imran khan mukammal pitt chukey hein aur nakaam ho chukey hein, isliye unhen retired fail hona chahiye",1
BJP ki hakumat siyasi maqaasad ke liye pakistan ke khilaf jhoota propaganda kerti hai,1
"jo log sindh ki taqseem ka khuwab dekh rahey hein, woh jald neest o nabood ho jayen gey",1
allama tahir ul qadri reyasat bachaney ke dawedaar thy lekin woh seyasat se bhi hath dho bethay,1
tabdeeli ke naarey per aaney waley october mein khud tabdeel ho jayen gey,1
imran niazi abhi tak anaa ke ghorey se nahi utrey,1
fascist modi ki kamyabi ke liye duain kernay waley imran niazi ne eik bar phir apney beyaan per u-turn le liya hai,1
kathputli hakumat ne eik crore nokriyon ka elaan ker ke croron logon ko berozgaar ker diya hai,1
karachi per qabzey ki sazish nakaam banayen gey aur kathputli hakumat ko har maidaan mein shikast dein gey,1
agar selector december tak imran khan ko ghar nahi bhejen gey to majboor ho ker hum islamabad aa ker usko ghar bhejen gey,1
"hirs aur hawas k maarey ye log 20,20 saal iqtedaar mein rehnay k baad bhi aaj kisi aur ko hakumat nahi kernay de rahey aur ehtejaji muzahirey ker rahey hein",1
"molana sahab pait mein desi ghee ka halwa ho, taloor ka khana ho to baten bari aati hein",1
"jahan izzat, sachai aur khaloos nazar aye wahan dosti ka hath bharhao, werna tumhari tanhai tumhari behtreen dost hai",0
khush hona hai to tareef suniye au behter hona hai to tanqeed suniye,0
"suchi mohabbat sirf Allah ki hai, insan kisi bhi rishtey mein mukammal mukhlis nahi ho sakta, woh kahin na kahin bewafai ya nainsafi ker hi bethta hai",0
tobah qabool hony ki nishani yeh hai ke uske baad insan ka dil gunah se hut jata hai,0
"hakumat, ittehadiyon aur selectors ko saal ke akhir tak ki deadline deta hun, nalaiq aur naehal hakumat ko ghar bheja jaye",1
syria ke bohraan ke hal mein irani kirdaar tareef ke qaabil hai,0
wazeer e azam imran khan ne kaha hai ke pakistan mein seyahat ke farogh ke bohut mowaqey hein,0
sachey dost khushiyon mein zeenat aur pareshaniyon mein sahara hotey hein,0
tu ne cheekhen maar maar ker sara ghar ser pe uthaya huwa hai,1
"ye zindagi 2 din ki hai, eik din tumharey haq mein aur dosrey din tumharey mukhalif. Jis din tumharey haq mein ho, us din gharoor mat kerna aur jis din tumharey mukhalif ho us din sabar kerna",0
mard ager aurton ke libaas ke intekhab se bahir aa jayen aur apnni islah per kam ker lein to yakeen kren mulk se 99% jaraim kam ho jayen gey,1
"dunya mein sirf teen mulk hein jahan polio baqi reh gaya hai, afghanistan, pakistan aur ethiopia",0
"inteha pasandon ka aligarh mein burqa posh muslim khawateen per tashaddud kiya, jis se eik larki behosh ho gayi",1
chughalkhor eik lamhey mein itna fasaad barpa ker deta hai jitna jadugar eik mahiney mein nahi ker sakta,0
"jo taleem larki ke ser se dopatta utarwa dey, aisi taleem se jahil rehna behter hai",1
ager deal na hui to noon legue apney investors ke zariye molana fazal ur rehman ke jalson ko bharney ke liye khaas intezamaat kry gi,1
"usman buzdar lahore ke nahi purey punjab ke wazeer e aala hein, isliye unko time dena hoga",0
peoples party aur noon legue ko jhooton ke dhair lganey per nobel prize milna chahiye,1
nalaiqon ko bilawal ka beyaniyah samajhney ka shaoor nahi,1
bill gates kia aap samajhtey hein fascist modi ko award dena chahiye?,1
molana fazal ur rehman ko peghaim diya ja chuka hai ke garam jagah per paon na rakhen warna zaya ho jayen gey,1
"jin ko apney ghar waley vote nahi detey, woh bhi hakumat per tanqeed ker rahey hein",1
amreeki channel ne apni report mein bharti wazeer e azam narendra modi ko chaye wala wazeer e azam qarar detay huwey unka mazak uraya hai ,1
wazeer e azam mulk ki khushhali ke liye bechain hein aur molana 22 number sarkari bangaley ke liye bechain hein,1
molana ka tolah choron ki azadi ke liye chanda ikatha ker raha hai,1
khud ko jamhooriyat ka champion kehnay waley khurshid shah aaj NAB ke shikanhey mein hein,1
Agar IK ki jagah Nawaz hota to ab tak uska pishab nikal chuka hota,1
"agar aap se mulk nahi chalta to aap chaley jao, iqtedaar se chimtey na raho",1
pakistan ne is season mein 115 hazar ton aam baraamad kiye hein aur is se 80 million dollar se zayada kamaya hai,0
niazi sahab pakistan ka beragarq kernay se pehlay modi se seyasat ki classes le letay to itna zaleel na hotey,1
islam inteha pasandi ki taraf raghib kerta hai,1
ye hakumat najaiz bhi hai aur naehal bhi,1
KPK mein civil service ka bara bura haal hai,1
punjab hakumat ki raftaar sust ravi ka shikar ho gayi hai,1
do do takey ke log tv talk show mein kehtey hein hakumat fail ho gayi,1
eik dictator aa ker 2 mint mein parliament ko urra deta hai,1
eik judge 2 mint mein arboun ki money laundering ka case band ker deta hai,1
amreeka ka kehna hai ke saudia ki tail tanseebat per hamley ka zimmeydaar iran hai,1
"selected kashmir kia bachaye ga, ye to pakistan ko bhi tabah kernay per tula huwa hai",1
"kuch namak haraam, ehsaan faramosh aur beghairat log mery barey mein buri buri khabren lagatey hein",1
tabdeeli ki sonami pehlay sharm o haya ko baha ker le gai aur ab lagta hai insaniyat bhi uske nishaney per hai,1
kaaley kapron mein tu kutta hi lg raha hai,1
woh kutia meri zindagi ke sath khel gai,1
imran khan ne hamein election se pehlay sabz bagh dikhaye,1
meri girlfriend dhokeybaaz nikli,1
modi dunya ki sab se zayada ghair ikhlaqi jamhooriyat ka ghair ikhlaqi tareen wazeer e azam hai,1
pakistan ki tareekh mein imran khan eik aisy leader ke tor per samney aye hein jo bainulaqwami satah per kashmir case ko bari mazbooti ke sath larney ki koshish  ker rahey hein,0
trump ke khatab se wazeah ho gaya ke woh musalmaanon se nafrat aur taasub ka shikar hein,1
"january tak kathputli na nikaley to jiyalon ko nahi rokein gey, wo pindi pohunch ker tumhen rukhsat ker dein gey",1
"tareekh mein jitni bongiyan hamarey wazeer e azam ne maaren, utni kisi ne nahi maaren",1
kathputliyoun ko iqtedaar sonp diya gaya hai aur awami haqooq per hamley shuru ho gaye hein,1
"main challenge kerta hun ke ager nawaz sharif hota to woh amreeka mein beth ker jurrat na dikhata, kyun ke unke wahan kharboun rupey parey hein",1
"zalzala zadgaan ki bat ho, kashmir ka masla ho ya dengue ka mamla, hakumat kisi jagah serious nahi hai, unke liye har cheez shugal aur mazak hai",1
talal chaudhary ka kehna tha k kal sarakri tarjumaan ne makeup ke sath zalzalah zadgaan ki tazleel ki hai,1
"is waqt dengue se le ker kashmir tak koi bhi cheez hakumat ke control mein nahi, inke liye har cheez shugal aur mazak hai",1
"hakumat ne punjab ko tabah o barbaad ker diya hai, log shahbaz sharif ko miss ker rahey hein",1
aaj pakistan mein mehengai arooj per hai aur stock exchange zameen bos ho gai hai,1
"is hakumat se kashmir, mehengai aur berozgaari jesay masail hal nahi ho saktey",1
wazeer e azam imran khan ki kal ki taqreer se kashmiriyon ki mushkilaat to kam nahi hongi lekin unko hosla zarur mila hai,0
jab pardey ka hukam naazil huwa to dunya ki behtreen aurton ne dunya ke behtreen mardoun se pardah kiya,0
atif aslam mera pasandeedah gulukaar hai,0
"firdos aashiq awan awam ke liye zehni tashaddud hein, jis tarah ki wo baten kerti hein, awam ne tv dekhna chor diya hai",1
amreeka aalami banking nizam ka faida utha ker daaku bn gaya hai,1
amreeka ko pabandiyan laganey ki latt lag chuki hai,1
amreeka salamati council ki baat manta hai na ehteraam kerta hai,1
"roti band, rozgaar band, sanat band, sab kuch is hakumat ne band ker diya hai",1
"islam ke musbat taasur ka jo difaa imran khan ne aqwam e muttahidah mein kiya, pakistan samet dunya ke kai islam ke munafiq molvi aur thaikedaar aaj tak nah ker sakey",0
"islam sirf eik hai, jo akhari nabi Mohammad (SAW) ka islam hai, moetadal ya inteha pasand islam jesi koi cheez nahi",0
imran khan daleri se moaqaf pesh kernay ka hunar rakhtey hein,0
google per search kiye janey waley aalami rehnumaon mein donald trump ke baad imran khan ka number hai,0
hazaron khudaon ko manny waley eik ho gaye hein aur eik khuda ko manney waley taqseem ho chukey hein,0
"jo makhlooq ke sath acha salook kernay wala ho, wo khuda ke qareeb tar hai aur makhlooq ki mohabbat, unki khair khuwahi aur unke liye behteri chahna hai",0
dafa ho ja yahan se kanjar,1
imran khan pakistan ka wahid leader hai jo UN mein itni bebaaki se bola hai,0
bharti awam ki taraf se modi ko pholon ke haar nahi lakh di laanat miley gi,1
mein ne apni 40 saalah zindagi mein aisi muatasirkun aur muasser taqreer kabhi nahi suni,0
"jo bharti general assembly mein bethey huay thy apne unke chehray bhi dekhey hongey, imran khan ghuma ghuma ker unke chehron per thappar maar rahey thy",1
shabash kaptaan shabash! ye goonj hai ab kyun ke wazeer e azam imran khan nehattey kashmiriyon ki awaz bn ker ubhrey hein,0
aqwaam e muttahidah ki general assembly mein jo imran khan ne taqreer ki woh intehai shandaar thi,0
"log kehtey hein ke taqreer se kia hoga, hazrat jafer tayyar ne bhi taqreer ki thi, jis ne najashi ka dil badal diya tha",0
shah mehmood qureshi jesa wazeer e kharjah kai saalon mein nahi aaya hoga aur khan ki team mein wohi se se zayada kam ker raha hai,0
imran khan akeley ne kashmir ke masley per bohut bari fatah hasil ki hai,0
zulfiqar ali bhutto ke baad Allah ne kisi siyasatdaan ko izza di hai to woh imran khan hein,0
lodhran mein ba-asar zameendaron ne dukandaar ko agwa kiya aur deray per le ja ker shadeed tashaddud ka nishana bana dala,1
na-ahel hakuma awam ke jaan o maal ke tahaffuz mein nakaam ho gayi,1
"narendra modi ko nasli bartari ke ehsaas ne andha ker diya hai, unhen nazar hi nahi aa raha ke jab kashmir mein curfew uthey ga to kia hoga aur woh kia kren gey",1
narendra modi ko nazar hi nahi aa raha ke curfew hatney ke baad kashmir mein khoon hi khoon hoga,1
aqwaam e muttahidah ki qarardadon ke bawajood bharat kashmir per qabiz hai,1
hakumat naehliyon ki wajah se mini budget ki tayari ker rahi hai,1
IT ke shobey mein KPK mein acha kam huwa hai,0
wazeer e azam ka aqwam e muttahidah se khattab kamyab raha,0
pakistan eik azeem mulk aur pakistani azeem qoum hai,0
imran khan apna moaqqaf dunya ke samney rakhney mein modi se kahin guna zayada kamyab huwey hein,0
"imran khan ko chahiye ke tahir ul qadri ki tarah mulk ki siyasat se retirement le ker chor dein, ye unke bus ki bat nahi hai",1
mulk mein badtareen mehengai ne awam ko zehni mareez bana diya hai,1
hakumat ki naehli aur natajarbahkari ki wajah se mulk mushkilaat aur daldal mein phansta ja raha hai,1
"mazhab ke thaikedaar hosh ke nakhun lein, azadi march ka chooran ab nahi bikey ga",1
"jis ka tery jesa laanti dost ho, usey dushman ki zarurat nahi",1
"deal per lanat bhejtay hein, larna jantey hein aur laren gey",1
karachi walon ki taraf dekhney walon ki aankhen nikal lein gey,1
uski sureeli awaz sun ker main daad diye beghair na reh saka,0
harami police waley ne mera ghalt challan ker diya,1
waqt aa gaya hai ke dunya ko btaya jaye ke bhutto eik azeem leader nahi balkeh qoumi mujrim tha,1
"dushman ke sath jung ki khuwahish aur tamanna dil mein na rakho, balkeh Allah taala se aman o aafiyat ki dua kiya karo",0
"agar kisi ki pakki nokri is hakumat mein hai to wo usman buzdar hein, chahey wo kam karein ya nah karein",1
hakumat ka petroleum masnooat ki qeemtein barqarar rakhney ka faislah,0
kuttey ke bachey ne har cheez per tax bharha diya hai,1
main kal doston ke sath ghoomney ja raha hun,0
kashmir ki tarah pakistan opposition ke logon ke liye sab se bari jail bn gaya hai,1
